IL_DepartureDate,IL_ArrivalDate,IL_DepartureStation,IL_ArrivalStation,InternationalDesc,LiftStatus,FlyThru,IsNTL,Day_of_Week_Departure,Day_of_Week_Arrival,DepartureCountry,ArrivalCountry,LegNumber,StartingPoint,EndingPoint,PaxCount
03-14-25,03-14-25,BKI,HND,INT,3,No,No,5,5,Malaysia,Japan,A0029,BKI,HND,87
03-14-25,03-14-25,BKI,HND,INT,3,No,No,5,5,Malaysia,Japan,A0029,BKI,BKK,50
05-12-25,05-12-25,PEN,BKI,DOM,2,No,No,1,1,Malaysia,Malaysia,A0125,PEN,BKI,0
07-23-25,07-24-25,SIN,BKI,INT,1,No,No,3,4,Singapore,Malaysia,A0242,SIN,BKI,39
07-23-25,07-24-25,SIN,BKI,INT,1,No,No,3,4,Singapore,Malaysia,A0242,SIN,BKK,10
07-10-25,07-10-25,SYD,BKK,INT,0,Yes,No,4,4,Philippines,Thailand,A0200,SYD,BKK,21
07-10-25,07-10-25,SYD,BKK,INT,0,Yes,No,4,4,Philippines,Thailand,A0200,SYD,JFK,10
03-07-25,03-07-25,BKI,LHR,INT,0,No,No,5,5,Malaysia,Thailand,A0012,BKI,LHR,53
03-07-25,03-07-25,BKI,LHR,INT,0,No,No,5,5,Malaysia,Thailand,A0012,BKI,KUL,19
12-08-25,12-08-25,SIN,BKI,INT,3,Yes,No,1,1,Singapore,Malaysia,A0331,SIN,BKI,90
12-08-25,12-08-25,SIN,BKI,INT,3,Yes,No,1,1,Singapore,Malaysia,A0331,SIN,BKK,25
07-20-25,07-20-25,LHR,PEN,INT,2,No,No,7,7,Thailand,Malaysia,A0043,LHR,PEN,95
07-20-25,07-20-25,LHR,PEN,INT,2,No,No,7,7,Thailand,Malaysia,A0043,LHR,LHR,30
02-09-26,02-09-26,JFK,KUL,INT,1,No,No,1,1,Indonesia,Malaysia,A0387,JFK,KUL,131
02-09-26,02-09-26,JFK,KUL,INT,1,No,No,1,1,Indonesia,Malaysia,A0387,JFK,PEN,52
06-19-26,06-19-26,BKK,SIN,INT,0,No,No,5,5,Thailand,Singapore,A0349,BKK,SIN,58
06-19-26,06-19-26,BKK,SIN,INT,0,No,No,5,5,Thailand,Singapore,A0349,BKK,LHR,18
02-13-25,02-13-25,HND,KUL,INT,0,No,No,4,4,Japan,Malaysia,A0077,HND,KUL,101
02-13-25,02-13-25,HND,KUL,INT,0,No,No,4,4,Japan,Malaysia,A0077,HND,PEN,25
06-22-26,06-22-26,SYD,HND,INT,2,No,No,1,1,Philippines,Japan,A0326,SYD,HND,44
06-22-26,06-22-26,SYD,HND,INT,2,No,No,1,1,Philippines,Japan,A0326,SYD,BKK,19
05-17-26,05-18-26,BKI,PEN,DOM,1,Yes,No,7,1,Malaysia,Malaysia,A0302,BKI,PEN,130
05-17-26,05-18-26,BKI,PEN,DOM,1,Yes,No,7,1,Malaysia,Malaysia,A0302,BKI,LHR,66
04-16-26,04-16-26,PEN,HND,INT,1,Yes,No,4,4,Malaysia,Japan,A0365,PEN,HND,6
04-16-26,04-16-26,PEN,HND,INT,1,Yes,No,4,4,Malaysia,Japan,A0365,PEN,BKK,3
12-01-25,12-01-25,BKI,HND,INT,0,No,No,1,1,Malaysia,Japan,A0145,BKI,HND,103
12-01-25,12-01-25,BKI,HND,INT,0,No,No,1,1,Malaysia,Japan,A0145,BKI,BKK,50
03-10-25,03-10-25,SYD,BKK,INT,0,No,No,1,1,Philippines,Thailand,A0231,SYD,BKK,35
03-10-25,03-10-25,SYD,BKK,INT,0,No,No,1,1,Philippines,Thailand,A0231,SYD,JFK,14
10-26-25,10-26-25,BKI,SYD,INT,3,No,No,7,7,Malaysia,Philippines,A0080,BKI,SYD,8
10-26-25,10-26-25,BKI,SYD,INT,3,No,No,7,7,Malaysia,Philippines,A0080,BKI,PEN,4
05-20-26,05-20-26,LHR,SYD,INT,2,No,No,3,3,Thailand,Philippines,A0191,LHR,SYD,160
05-20-26,05-20-26,LHR,SYD,INT,2,No,No,3,3,Thailand,Philippines,A0191,LHR,PEN,59
04-28-26,04-28-26,SIN,PEN,INT,0,No,No,2,2,Singapore,Malaysia,A0206,SIN,PEN,160
04-28-26,04-28-26,SIN,PEN,INT,0,No,No,2,2,Singapore,Malaysia,A0206,SIN,LHR,40
11-16-25,11-16-25,SYD,BKK,INT,1,No,Yes,7,7,Philippines,Thailand,A0321,SYD,BKK,60
11-16-25,11-16-25,SYD,BKK,INT,1,No,Yes,7,7,Philippines,Thailand,A0321,SYD,JFK,16
02-21-25,02-21-25,BKI,LHR,INT,1,No,No,5,5,Malaysia,Thailand,A0176,BKI,LHR,24
02-21-25,02-21-25,BKI,LHR,INT,1,No,No,5,5,Malaysia,Thailand,A0176,BKI,KUL,12
04-14-25,04-14-25,CGK,PEN,INT,3,No,No,1,1,Indonesia,Malaysia,A0340,CGK,PEN,31
04-14-25,04-14-25,CGK,PEN,INT,3,No,No,1,1,Indonesia,Malaysia,A0340,CGK,LHR,19
04-25-26,04-25-26,PEN,SYD,INT,2,Yes,No,6,6,Malaysia,Philippines,A0208,PEN,SYD,76
04-25-26,04-25-26,PEN,SYD,INT,2,Yes,No,6,6,Malaysia,Philippines,A0208,PEN,PEN,38
07-20-25,07-20-25,PEN,HND,INT,2,No,No,7,7,Malaysia,Japan,A0036,PEN,HND,31
07-20-25,07-20-25,PEN,HND,INT,2,No,No,7,7,Malaysia,Japan,A0036,PEN,BKK,19
08-08-25,08-08-25,KUL,BKK,INT,2,Yes,No,5,5,Malaysia,Thailand,A0142,KUL,BKK,18
08-08-25,08-08-25,KUL,BKK,INT,2,Yes,No,5,5,Malaysia,Thailand,A0142,KUL,JFK,5
01-03-26,01-03-26,PEN,SYD,INT,2,Yes,No,6,6,Malaysia,Philippines,A0487,PEN,SYD,22
01-03-26,01-03-26,PEN,SYD,INT,2,Yes,No,6,6,Malaysia,Philippines,A0487,PEN,PEN,8
03-29-26,03-30-26,KUL,PEN,DOM,2,Yes,No,7,1,Malaysia,Malaysia,A0305,KUL,PEN,60
03-29-26,03-30-26,KUL,PEN,DOM,2,Yes,No,7,1,Malaysia,Malaysia,A0305,KUL,LHR,23
12-08-25,12-08-25,SYD,KUL,INT,2,No,No,1,1,Philippines,Malaysia,A0374,SYD,KUL,152
12-08-25,12-08-25,SYD,KUL,INT,2,No,No,1,1,Philippines,Malaysia,A0374,SYD,PEN,56
01-07-25,01-07-25,SIN,SYD,INT,2,No,No,2,2,Singapore,Philippines,A0105,SIN,SYD,125
01-07-25,01-07-25,SIN,SYD,INT,2,No,No,2,2,Singapore,Philippines,A0105,SIN,PEN,66
11-14-25,11-14-25,LHR,PEN,INT,0,No,No,5,5,Thailand,Malaysia,A0043,LHR,PEN,83
11-14-25,11-14-25,LHR,PEN,INT,0,No,No,5,5,Thailand,Malaysia,A0043,LHR,LHR,41
10-05-25,10-05-25,BKI,BKK,INT,1,No,No,7,7,Malaysia,Thailand,A0268,BKI,BKK,121
10-05-25,10-05-25,BKI,BKK,INT,1,No,No,7,7,Malaysia,Thailand,A0268,BKI,JFK,37
04-06-25,04-06-25,KUL,JFK,INT,2,No,No,7,7,Malaysia,Indonesia,A0261,KUL,JFK,106
04-06-25,04-06-25,KUL,JFK,INT,2,No,No,7,7,Malaysia,Indonesia,A0261,KUL,CGK,40
03-31-26,03-31-26,HND,CGK,INT,1,No,No,2,2,Japan,Indonesia,A0479,HND,CGK,120
03-31-26,03-31-26,HND,CGK,INT,1,No,No,2,2,Japan,Indonesia,A0479,HND,SYD,37
10-20-25,10-20-25,JFK,CGK,INT,2,No,No,1,1,Indonesia,Indonesia,A0226,JFK,CGK,85
10-20-25,10-20-25,JFK,CGK,INT,2,No,No,1,1,Indonesia,Indonesia,A0226,JFK,SYD,34
02-23-25,02-23-25,JFK,SYD,INT,0,Yes,No,7,7,Indonesia,Philippines,A0228,JFK,SYD,143
02-23-25,02-23-25,JFK,SYD,INT,0,Yes,No,7,7,Indonesia,Philippines,A0228,JFK,PEN,39
07-04-25,07-04-25,PEN,CGK,INT,3,No,No,5,5,Malaysia,Indonesia,A0295,PEN,CGK,10
07-04-25,07-04-25,PEN,CGK,INT,3,No,No,5,5,Malaysia,Indonesia,A0295,PEN,SYD,5
10-25-25,10-25-25,PEN,SYD,INT,2,No,No,6,6,Malaysia,Philippines,A0393,PEN,SYD,108
10-25-25,10-25-25,PEN,SYD,INT,2,No,No,6,6,Malaysia,Philippines,A0393,PEN,PEN,34
01-19-26,01-19-26,SIN,JFK,INT,2,No,No,1,1,Singapore,Indonesia,A0064,SIN,JFK,48
01-19-26,01-19-26,SIN,JFK,INT,2,No,No,1,1,Singapore,Indonesia,A0064,SIN,CGK,17
06-11-25,06-11-25,BKK,CGK,INT,3,No,No,3,3,Thailand,Indonesia,A0190,BKK,CGK,126
06-11-25,06-11-25,BKK,CGK,INT,3,No,No,3,3,Thailand,Indonesia,A0190,BKK,SYD,31
02-21-25,02-21-25,HND,JFK,INT,0,No,No,5,5,Japan,Indonesia,A0251,HND,JFK,23
02-21-25,02-21-25,HND,JFK,INT,0,No,No,5,5,Japan,Indonesia,A0251,HND,CGK,11
05-31-25,05-31-25,KUL,LHR,INT,1,Yes,No,6,6,Malaysia,Thailand,A0140,KUL,LHR,90
05-31-25,05-31-25,KUL,LHR,INT,1,Yes,No,6,6,Malaysia,Thailand,A0140,KUL,KUL,23
01-20-26,01-20-26,SIN,BKI,INT,2,No,No,2,2,Singapore,Malaysia,A0360,SIN,BKI,100
01-20-26,01-20-26,SIN,BKI,INT,2,No,No,2,2,Singapore,Malaysia,A0360,SIN,BKK,65
09-08-25,09-08-25,HND,SIN,INT,1,No,No,1,1,Japan,Singapore,A0333,HND,SIN,47
09-08-25,09-08-25,HND,SIN,INT,1,No,No,1,1,Japan,Singapore,A0333,HND,LHR,24
04-04-26,04-04-26,JFK,BKK,INT,0,Yes,No,6,6,Indonesia,Thailand,A0063,JFK,BKK,67
04-04-26,04-04-26,JFK,BKK,INT,0,Yes,No,6,6,Indonesia,Thailand,A0063,JFK,JFK,31
05-01-25,05-01-25,LHR,BKK,INT,0,Yes,No,4,4,Thailand,Thailand,A0205,LHR,BKK,143
05-01-25,05-01-25,LHR,BKK,INT,0,Yes,No,4,4,Thailand,Thailand,A0205,LHR,JFK,38
02-01-25,02-01-25,PEN,HND,INT,1,No,No,6,6,Malaysia,Japan,A0220,PEN,HND,7
02-01-25,02-01-25,PEN,HND,INT,1,No,No,6,6,Malaysia,Japan,A0220,PEN,BKK,2
12-15-25,12-15-25,SYD,KUL,INT,0,No,No,1,1,Philippines,Malaysia,A0115,SYD,KUL,93
12-15-25,12-15-25,SYD,KUL,INT,0,No,No,1,1,Philippines,Malaysia,A0115,SYD,PEN,57
11-20-25,11-20-25,BKK,LHR,INT,3,Yes,No,4,4,Thailand,Thailand,A0072,BKK,LHR,110
11-20-25,11-20-25,BKK,LHR,INT,3,Yes,No,4,4,Thailand,Thailand,A0072,BKK,KUL,35
01-21-25,01-21-25,LHR,CGK,INT,3,No,No,2,2,Thailand,Indonesia,A0158,LHR,CGK,67
01-21-25,01-21-25,LHR,CGK,INT,3,No,No,2,2,Thailand,Indonesia,A0158,LHR,SYD,30
02-09-25,02-09-25,HND,BKK,INT,3,No,No,7,7,Japan,Thailand,A0129,HND,BKK,94
02-09-25,02-09-25,HND,BKK,INT,3,No,No,7,7,Japan,Thailand,A0129,HND,JFK,61
01-17-25,01-17-25,SIN,BKI,INT,0,No,No,5,5,Singapore,Malaysia,A0242,SIN,BKI,16
01-17-25,01-17-25,SIN,BKI,INT,0,No,No,5,5,Singapore,Malaysia,A0242,SIN,BKK,5
03-16-26,03-16-26,SYD,KUL,INT,2,No,No,1,1,Philippines,Malaysia,A0374,SYD,KUL,88
03-16-26,03-16-26,SYD,KUL,INT,2,No,No,1,1,Philippines,Malaysia,A0374,SYD,PEN,31
02-12-25,02-12-25,HND,PEN,INT,3,Yes,No,3,3,Japan,Malaysia,A0376,HND,PEN,86
02-12-25,02-12-25,HND,PEN,INT,3,Yes,No,3,3,Japan,Malaysia,A0376,HND,LHR,26
03-31-26,03-31-26,SIN,BKI,INT,0,No,No,2,2,Singapore,Malaysia,A0242,SIN,BKI,97
03-31-26,03-31-26,SIN,BKI,INT,0,No,No,2,2,Singapore,Malaysia,A0242,SIN,BKK,50
08-15-25,08-15-25,JFK,BKI,INT,1,No,Yes,5,5,Indonesia,Malaysia,A0087,JFK,BKI,30
08-15-25,08-15-25,JFK,BKI,INT,1,No,Yes,5,5,Indonesia,Malaysia,A0087,JFK,BKK,10
06-26-26,06-26-26,SYD,HND,INT,1,No,No,5,5,Philippines,Japan,A0031,SYD,HND,85
06-26-26,06-26-26,SYD,HND,INT,1,No,No,5,5,Philippines,Japan,A0031,SYD,BKK,23
01-24-26,01-25-26,PEN,CGK,INT,2,No,No,6,7,Malaysia,Indonesia,A0126,PEN,CGK,147
01-24-26,01-25-26,PEN,CGK,INT,2,No,No,6,7,Malaysia,Indonesia,A0126,PEN,SYD,54
01-02-26,01-02-26,JFK,KUL,INT,3,No,No,5,5,Indonesia,Malaysia,A0482,JFK,KUL,62
01-02-26,01-02-26,JFK,KUL,INT,3,No,No,5,5,Indonesia,Malaysia,A0482,JFK,PEN,22
10-04-25,10-04-25,JFK,SIN,INT,3,No,No,6,6,Indonesia,Singapore,A0121,JFK,SIN,70
10-04-25,10-04-25,JFK,SIN,INT,3,No,No,6,6,Indonesia,Singapore,A0121,JFK,LHR,45
10-08-25,10-08-25,KUL,LHR,INT,1,No,No,3,3,Malaysia,Thailand,A0339,KUL,LHR,68
10-08-25,10-08-25,KUL,LHR,INT,1,No,No,3,3,Malaysia,Thailand,A0339,KUL,KUL,36
10-23-25,10-23-25,SIN,SYD,INT,0,No,No,4,4,Singapore,Philippines,A0147,SIN,SYD,81
10-23-25,10-23-25,SIN,SYD,INT,0,No,No,4,4,Singapore,Philippines,A0147,SIN,PEN,37
06-21-25,06-21-25,CGK,PEN,INT,1,Yes,No,6,6,Indonesia,Malaysia,A0422,CGK,PEN,102
06-21-25,06-21-25,CGK,PEN,INT,1,Yes,No,6,6,Indonesia,Malaysia,A0422,CGK,LHR,26
04-10-25,04-10-25,LHR,HND,INT,1,No,No,4,4,Thailand,Japan,A0175,LHR,HND,43
04-10-25,04-10-25,LHR,HND,INT,1,No,No,4,4,Thailand,Japan,A0175,LHR,BKK,20
04-10-25,04-10-25,SIN,BKI,INT,0,No,No,4,4,Singapore,Malaysia,A0169,SIN,BKI,179
06-29-25,06-29-25,HND,SYD,INT,3,No,No,7,7,Japan,Philippines,A0040,HND,SYD,113
08-11-25,08-11-25,JFK,LHR,INT,2,No,No,1,1,Indonesia,Thailand,A0048,JFK,LHR,232
05-17-25,05-17-25,SYD,SIN,INT,0,No,No,6,6,Philippines,Singapore,A0094,SYD,SIN,47
01-27-26,01-27-26,SIN,PEN,INT,3,No,No,2,2,Singapore,Malaysia,A0347,SIN,PEN,190
06-16-26,06-16-26,SIN,CGK,INT,1,No,No,2,2,Singapore,Indonesia,A0440,SIN,CGK,81
06-16-26,06-16-26,SIN,CGK,INT,1,No,No,2,2,Singapore,Indonesia,A0440,SIN,SYD,49
04-06-26,04-06-26,SYD,PEN,INT,3,Yes,No,1,1,Philippines,Malaysia,A0427,SYD,PEN,220
02-10-25,02-10-25,HND,SIN,INT,0,No,No,1,1,Japan,Singapore,A0202,HND,SIN,45
04-21-25,04-21-25,CGK,SYD,INT,1,No,No,1,1,Indonesia,Philippines,A0041,CGK,SYD,174
04-21-25,04-21-25,CGK,SYD,INT,1,No,No,1,1,Indonesia,Philippines,A0041,CGK,PEN,62
09-26-25,09-26-25,BKI,LHR,INT,1,No,No,5,5,Malaysia,Thailand,A0348,BKI,LHR,229
12-18-25,12-18-25,BKK,SYD,INT,0,Yes,No,4,4,Thailand,Philippines,A0459,BKK,SYD,147
08-16-25,08-16-25,PEN,SYD,INT,2,No,No,6,6,Malaysia,Philippines,A0058,PEN,SYD,43
08-16-25,08-16-25,PEN,SYD,INT,2,No,No,6,6,Malaysia,Philippines,A0058,PEN,PEN,18
02-19-26,02-19-26,SYD,KUL,INT,2,Yes,No,4,4,Philippines,Malaysia,A0341,SYD,KUL,104
12-14-25,12-14-25,JFK,CGK,INT,3,No,No,7,7,Indonesia,Indonesia,A0225,JFK,CGK,5
12-14-25,12-14-25,JFK,CGK,INT,3,No,No,7,7,Indonesia,Indonesia,A0225,JFK,SYD,1
05-07-25,05-07-25,BKK,SYD,INT,2,No,No,3,3,Thailand,Philippines,A0154,BKK,SYD,165
05-18-26,05-18-26,BKK,CGK,INT,1,No,No,1,1,Thailand,Indonesia,A0190,BKK,CGK,71
05-18-26,05-18-26,BKK,CGK,INT,1,No,No,1,1,Thailand,Indonesia,A0190,BKK,SYD,23
04-27-26,04-27-26,BKK,LHR,INT,2,No,No,1,1,Thailand,Thailand,A0434,BKK,LHR,89
08-01-25,08-01-25,LHR,CGK,INT,1,Yes,No,5,5,Thailand,Indonesia,A0128,LHR,CGK,117
12-31-25,12-31-25,CGK,HND,INT,3,No,No,3,3,Indonesia,Japan,A0286,CGK,HND,78
12-31-25,12-31-25,CGK,HND,INT,3,No,No,3,3,Indonesia,Japan,A0286,CGK,BKK,47
08-18-25,08-18-25,JFK,HND,INT,3,No,Yes,1,1,Indonesia,Japan,A0497,JFK,HND,176
08-18-25,08-18-25,JFK,HND,INT,3,No,Yes,1,1,Indonesia,Japan,A0497,JFK,BKK,54
08-21-25,08-21-25,PEN,SIN,INT,0,No,No,4,4,Malaysia,Singapore,A0264,PEN,SIN,4
03-15-26,03-15-26,PEN,BKI,DOM,3,No,No,7,7,Malaysia,Malaysia,A0351,PEN,BKI,77
03-15-26,03-15-26,PEN,BKI,DOM,3,No,No,7,7,Malaysia,Malaysia,A0351,PEN,BKK,24
02-02-26,02-02-26,CGK,BKI,INT,0,No,No,1,1,Indonesia,Malaysia,A0039,CGK,BKI,120
01-22-25,01-22-25,CGK,BKI,INT,0,No,No,3,3,Indonesia,Malaysia,A0039,CGK,BKI,236
03-01-26,03-01-26,SIN,BKI,INT,1,No,No,7,7,Singapore,Malaysia,A0360,SIN,BKI,95
03-01-26,03-01-26,SIN,BKI,INT,1,No,No,7,7,Singapore,Malaysia,A0360,SIN,BKK,38
03-20-26,03-20-26,SIN,BKK,INT,3,No,No,5,5,Singapore,Thailand,A0418,SIN,BKK,163
08-23-25,08-23-25,LHR,JFK,INT,2,No,No,6,6,Thailand,Indonesia,A0157,LHR,JFK,83
05-04-26,05-04-26,BKK,LHR,INT,3,No,No,1,1,Thailand,Thailand,A0279,BKK,LHR,67
01-27-26,01-27-26,BKI,LHR,INT,2,No,Yes,2,2,Malaysia,Thailand,A0012,BKI,LHR,81
01-27-26,01-27-26,BKI,LHR,INT,2,No,Yes,2,2,Malaysia,Thailand,A0012,BKI,KUL,25
06-18-26,06-18-26,SIN,SYD,INT,3,No,No,4,4,Singapore,Philippines,A0105,SIN,SYD,144
06-18-26,06-18-26,SIN,SYD,INT,3,No,No,4,4,Singapore,Philippines,A0105,SIN,PEN,95
04-28-25,04-28-25,JFK,BKI,INT,1,No,No,1,1,Indonesia,Malaysia,A0468,JFK,BKI,104
04-22-25,04-22-25,HND,CGK,INT,0,Yes,No,2,2,Japan,Indonesia,A0390,HND,CGK,183
01-11-25,01-11-25,BKI,PEN,DOM,1,No,No,6,6,Malaysia,Malaysia,A0302,BKI,PEN,5
01-11-25,01-11-25,BKI,PEN,DOM,1,No,No,6,6,Malaysia,Malaysia,A0302,BKI,LHR,2
12-25-25,12-25-25,LHR,JFK,INT,2,No,No,4,4,Thailand,Indonesia,A0017,LHR,JFK,116
12-25-25,12-25-25,LHR,JFK,INT,2,No,No,4,4,Thailand,Indonesia,A0017,LHR,CGK,49
10-04-25,10-04-25,BKI,CGK,INT,3,No,No,6,6,Malaysia,Indonesia,A0095,BKI,CGK,93
10-04-25,10-04-25,BKI,CGK,INT,3,No,No,6,6,Malaysia,Indonesia,A0095,BKI,SYD,46
09-13-25,09-13-25,SIN,PEN,INT,3,No,No,6,6,Singapore,Malaysia,A0347,SIN,PEN,21
12-20-25,12-20-25,BKK,SIN,INT,2,No,No,6,6,Thailand,Singapore,A0247,BKK,SIN,99
09-30-25,09-30-25,BKK,SYD,INT,3,Yes,No,2,2,Thailand,Philippines,A0118,BKK,SYD,112
09-16-25,09-16-25,CGK,HND,INT,0,No,Yes,2,2,Indonesia,Japan,A0286,CGK,HND,90
09-16-25,09-16-25,CGK,HND,INT,0,No,Yes,2,2,Indonesia,Japan,A0286,CGK,BKK,51
10-21-25,10-21-25,SIN,CGK,INT,3,No,No,2,2,Singapore,Indonesia,A0035,SIN,CGK,77
01-19-26,01-19-26,SIN,BKK,INT,0,No,No,1,1,Singapore,Thailand,A0418,SIN,BKK,49
04-29-26,04-29-26,SYD,CGK,INT,1,No,No,3,3,Philippines,Indonesia,A0086,SYD,CGK,73
04-29-26,04-29-26,SYD,CGK,INT,1,No,No,3,3,Philippines,Indonesia,A0086,SYD,SYD,32
03-10-25,03-10-25,SYD,KUL,INT,1,Yes,No,1,1,Philippines,Malaysia,A0278,SYD,KUL,36
05-14-26,05-14-26,SIN,KUL,INT,2,Yes,No,4,4,Singapore,Malaysia,A0307,SIN,KUL,232
10-08-25,10-08-25,LHR,PEN,INT,2,No,Yes,3,3,Thailand,Malaysia,A0009,LHR,PEN,3
10-21-25,10-21-25,BKI,JFK,INT,0,No,No,2,2,Malaysia,Indonesia,A0346,BKI,JFK,54
08-18-25,08-18-25,JFK,PEN,INT,1,No,No,1,1,Indonesia,Malaysia,A0408,JFK,PEN,2
07-12-25,07-12-25,JFK,BKI,INT,3,No,No,6,6,Indonesia,Malaysia,A0308,JFK,BKI,107
08-11-25,08-11-25,BKK,KUL,INT,3,Yes,No,1,1,Thailand,Malaysia,A0461,BKK,KUL,216
01-03-26,01-03-26,CGK,SIN,INT,2,Yes,No,6,6,Indonesia,Singapore,A0234,CGK,SIN,75
01-03-26,01-03-26,CGK,SIN,INT,2,Yes,No,6,6,Indonesia,Singapore,A0234,CGK,LHR,42
02-17-25,02-17-25,LHR,SYD,INT,2,No,No,1,1,Thailand,Philippines,A0123,LHR,SYD,92
02-17-25,02-17-25,LHR,SYD,INT,2,No,No,1,1,Thailand,Philippines,A0123,LHR,PEN,33
11-08-25,11-08-25,PEN,CGK,INT,1,No,No,6,6,Malaysia,Indonesia,A0295,PEN,CGK,18
11-08-25,11-08-25,PEN,CGK,INT,1,No,No,6,6,Malaysia,Indonesia,A0295,PEN,SYD,10
11-05-25,11-05-25,KUL,LHR,INT,0,Yes,No,3,3,Malaysia,Thailand,A0218,KUL,LHR,74
06-19-25,06-19-25,LHR,CGK,INT,3,No,No,4,4,Thailand,Indonesia,A0257,LHR,CGK,106
05-25-25,05-25-25,BKI,LHR,INT,1,No,No,7,7,Malaysia,Thailand,A0176,BKI,LHR,18
05-25-25,05-25-25,BKI,LHR,INT,1,No,No,7,7,Malaysia,Thailand,A0176,BKI,KUL,8
01-22-26,01-22-26,SIN,JFK,INT,1,No,No,4,4,Singapore,Indonesia,A0324,SIN,JFK,18
01-22-26,01-22-26,SIN,JFK,INT,1,No,No,4,4,Singapore,Indonesia,A0324,SIN,CGK,8
10-10-25,10-10-25,HND,PEN,INT,3,Yes,No,5,5,Japan,Malaysia,A0148,HND,PEN,121
10-10-25,10-10-25,HND,PEN,INT,3,Yes,No,5,5,Japan,Malaysia,A0148,HND,LHR,64
05-25-26,05-25-26,KUL,JFK,INT,0,No,No,1,1,Malaysia,Indonesia,A0020,KUL,JFK,93
08-22-25,08-22-25,LHR,HND,INT,2,No,No,5,5,Thailand,Japan,A0127,LHR,HND,221
03-26-26,03-27-26,KUL,BKK,INT,1,No,No,4,5,Malaysia,Thailand,A0142,KUL,BKK,0
11-27-25,11-27-25,CGK,JFK,INT,1,No,No,4,4,Indonesia,Indonesia,A0244,CGK,JFK,95
01-10-26,01-10-26,CGK,HND,INT,0,Yes,Yes,6,6,Indonesia,Japan,A0286,CGK,HND,53
01-10-26,01-10-26,CGK,HND,INT,0,Yes,Yes,6,6,Indonesia,Japan,A0286,CGK,BKK,31
06-08-26,06-08-26,SIN,JFK,INT,2,Yes,No,1,1,Singapore,Indonesia,A0324,SIN,JFK,31
06-08-26,06-08-26,SIN,JFK,INT,2,Yes,No,1,1,Singapore,Indonesia,A0324,SIN,CGK,7
11-17-25,11-17-25,BKI,LHR,INT,1,No,No,1,1,Malaysia,Thailand,A0348,BKI,LHR,232
10-11-25,10-11-25,BKI,PEN,DOM,1,Yes,No,6,6,Malaysia,Malaysia,A0182,BKI,PEN,33
06-29-25,06-29-25,LHR,SIN,INT,1,Yes,No,7,7,Thailand,Singapore,A0256,LHR,SIN,208
10-08-25,10-08-25,JFK,HND,INT,0,No,No,3,3,Indonesia,Japan,A0178,JFK,HND,207
06-24-25,06-24-25,HND,JFK,INT,1,No,Yes,2,2,Japan,Indonesia,A0119,HND,JFK,52
06-19-25,06-19-25,BKI,BKK,INT,3,No,No,4,4,Malaysia,Thailand,A0268,BKI,BKK,51
06-19-25,06-19-25,BKI,BKK,INT,3,No,No,4,4,Malaysia,Thailand,A0268,BKI,JFK,23
08-11-25,08-11-25,JFK,BKK,INT,2,No,No,1,1,Indonesia,Thailand,A0395,JFK,BKK,85
01-26-26,01-26-26,KUL,SYD,INT,1,No,No,1,1,Malaysia,Philippines,A0298,KUL,SYD,99
03-26-25,03-26-25,BKI,SYD,INT,0,No,No,3,3,Malaysia,Philippines,A0315,BKI,SYD,106
06-20-25,06-20-25,LHR,BKK,INT,1,No,No,5,5,Thailand,Thailand,A0379,LHR,BKK,139
06-20-25,06-20-25,LHR,BKK,INT,1,No,No,5,5,Thailand,Thailand,A0379,LHR,JFK,37
06-19-26,06-19-26,SIN,BKK,INT,0,Yes,No,5,5,Singapore,Thailand,A0141,SIN,BKK,124
10-08-25,10-08-25,PEN,SYD,INT,1,No,No,3,3,Malaysia,Philippines,A0058,PEN,SYD,104
10-08-25,10-08-25,PEN,SYD,INT,1,No,No,3,3,Malaysia,Philippines,A0058,PEN,PEN,66
06-29-26,06-30-26,BKI,LHR,INT,0,No,No,1,2,Malaysia,Thailand,A0012,BKI,LHR,97
06-29-26,06-30-26,BKI,LHR,INT,0,No,No,1,2,Malaysia,Thailand,A0012,BKI,KUL,37
01-14-26,01-14-26,HND,JFK,INT,0,No,No,3,3,Japan,Indonesia,A0004,HND,JFK,124
12-19-25,12-20-25,HND,PEN,INT,1,No,No,5,6,Japan,Malaysia,A0376,HND,PEN,101
12-19-25,12-20-25,HND,PEN,INT,1,No,No,5,6,Japan,Malaysia,A0376,HND,LHR,35
12-22-25,12-22-25,PEN,JFK,INT,3,No,No,1,1,Malaysia,Indonesia,A0033,PEN,JFK,162
10-23-25,10-23-25,KUL,PEN,DOM,3,No,No,4,4,Malaysia,Malaysia,A0305,KUL,PEN,137
10-23-25,10-23-25,KUL,PEN,DOM,3,No,No,4,4,Malaysia,Malaysia,A0305,KUL,LHR,59
05-23-25,05-23-25,SYD,BKI,INT,3,No,No,5,5,Philippines,Malaysia,A0421,SYD,BKI,84
06-12-26,06-12-26,SYD,BKI,INT,2,No,No,5,5,Philippines,Malaysia,A0441,SYD,BKI,116
06-11-26,06-11-26,SYD,KUL,INT,3,No,No,4,4,Philippines,Malaysia,A0303,SYD,KUL,164
02-15-25,02-15-25,CGK,BKK,INT,3,Yes,No,6,6,Indonesia,Thailand,A0354,CGK,BKK,1
01-05-25,01-05-25,PEN,SYD,INT,0,Yes,No,7,7,Malaysia,Philippines,A0487,PEN,SYD,61
