IL_DepartureDate,IL_ArrivalDate,Day_of_Week_Departure,Day_of_Week_Arrival,LegNumber,IL_DepartureStation,IL_ArrivalStation,InternationalDesc,LiftStatus,FlyThru,IsNTL,Jan_Dep,Jan_Arr,Feb_Dep,Feb_Arr,Mar_Dep,Mar_Arr,Apr_Dep,Apr_Arr,May_Dep,May_Arr,Jun_Dep,Jun_Arr,Jul_Dep,Jul_Arr,Aug_Dep,Aug_Arr,Sep_Dep,Sep_Arr,Oct_Dep,Oct_Arr,Nov_Dep,Nov_Arr,Dec_Dep,Dec_Arr,TotalDepPax,TotalArrPax,DepartureCountry,ArrivalCountry
10-26-25,10-26-25,7,7,A0080,BKI,SYD,INT,3,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,12,12,Malaysia,Philippines
05-20-26,05-20-26,3,3,A0191,LHR,SYD,INT,2,No,No,0,0,0,0,0,0,0,0,219,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,219,Thailand,Philippines
04-28-26,04-28-26,2,2,A0206,SIN,PEN,INT,0,No,No,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,Singapore,Malaysia
11-16-25,11-16-25,7,7,A0321,SYD,BKK,INT,1,No,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,76,0,0,76,76,Philippines,Thailand
02-21-25,02-21-25,5,5,A0176,BKI,LHR,INT,1,No,No,0,0,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36,Malaysia,Thailand
04-14-25,04-14-25,1,1,A0340,CGK,PEN,INT,3,No,No,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,Indonesia,Malaysia
04-25-26,04-25-26,6,6,A0208,PEN,SYD,INT,2,Yes,No,0,0,0,0,0,0,114,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,114,Malaysia,Philippines
07-20-25,07-20-25,7,7,A0036,PEN,HND,INT,2,No,No,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,50,50,Malaysia,Japan
08-08-25,08-08-25,5,5,A0142,KUL,BKK,INT,2,Yes,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0,0,0,0,0,0,0,0,23,23,Malaysia,Thailand
01-03-26,01-03-26,6,6,A0487,PEN,SYD,INT,2,Yes,No,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,Malaysia,Philippines
03-29-26,03-30-26,7,1,A0305,KUL,PEN,DOM,2,Yes,No,0,0,0,0,83,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,83,Malaysia,Malaysia
12-08-25,12-08-25,1,1,A0374,SYD,KUL,INT,2,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,208,208,208,Philippines,Malaysia
01-07-25,01-07-25,2,2,A0105,SIN,SYD,INT,2,No,No,191,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,191,Singapore,Philippines
11-14-25,11-14-25,5,5,A0043,LHR,PEN,INT,0,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,124,0,0,124,124,Thailand,Malaysia
10-05-25,10-05-25,7,7,A0268,BKI,BKK,INT,1,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,158,0,0,0,0,158,158,Malaysia,Thailand
04-06-25,04-06-25,7,7,A0261,KUL,JFK,INT,2,No,No,0,0,0,0,0,0,146,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,146,Malaysia,Indonesia
03-31-26,03-31-26,2,2,A0479,HND,CGK,INT,1,No,No,0,0,0,0,157,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,157,Japan,Indonesia
10-20-25,10-20-25,1,1,A0226,JFK,CGK,INT,2,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,119,0,0,0,0,119,119,Indonesia,Indonesia
02-23-25,02-23-25,7,7,A0228,JFK,SYD,INT,0,Yes,No,0,0,182,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,182,Indonesia,Philippines
07-04-25,07-04-25,5,5,A0295,PEN,CGK,INT,3,No,No,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,15,15,Malaysia,Indonesia
10-25-25,10-25-25,6,6,A0393,PEN,SYD,INT,2,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,142,0,0,0,0,142,142,Malaysia,Philippines
01-19-26,01-19-26,1,1,A0064,SIN,JFK,INT,2,No,No,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,65,Singapore,Indonesia
06-11-25,06-11-25,3,3,A0190,BKK,CGK,INT,3,No,No,0,0,0,0,0,0,0,0,0,0,157,157,0,0,0,0,0,0,0,0,0,0,0,0,157,157,Thailand,Indonesia
02-21-25,02-21-25,5,5,A0251,HND,JFK,INT,0,No,No,0,0,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,Japan,Indonesia
05-31-25,05-31-25,6,6,A0140,KUL,LHR,INT,1,Yes,No,0,0,0,0,0,0,0,0,113,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,113,Malaysia,Thailand
01-20-26,01-20-26,2,2,A0360,SIN,BKI,INT,2,No,No,165,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,165,Singapore,Malaysia
09-08-25,09-08-25,1,1,A0333,HND,SIN,INT,1,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,71,0,0,0,0,0,0,71,71,Japan,Singapore
04-04-26,04-04-26,6,6,A0063,JFK,BKK,INT,0,Yes,No,0,0,0,0,0,0,98,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,98,Indonesia,Thailand
05-01-25,05-01-25,4,4,A0205,LHR,BKK,INT,0,Yes,No,0,0,0,0,0,0,0,0,181,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,181,Thailand,Thailand
02-01-25,02-01-25,6,6,A0220,PEN,HND,INT,1,No,No,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,Malaysia,Japan
12-15-25,12-15-25,1,1,A0115,SYD,KUL,INT,0,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,150,150,150,Philippines,Malaysia
11-20-25,11-20-25,4,4,A0072,BKK,LHR,INT,3,Yes,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,145,0,0,145,145,Thailand,Thailand
01-21-25,01-21-25,2,2,A0158,LHR,CGK,INT,3,No,No,97,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,97,Thailand,Indonesia
02-09-25,02-09-25,7,7,A0129,HND,BKK,INT,3,No,No,0,0,155,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,155,Japan,Thailand
01-17-25,01-17-25,5,5,A0242,SIN,BKI,INT,0,No,No,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,Singapore,Malaysia
03-16-26,03-16-26,1,1,A0374,SYD,KUL,INT,2,No,No,0,0,0,0,119,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,119,Philippines,Malaysia
02-12-25,02-12-25,3,3,A0376,HND,PEN,INT,3,Yes,No,0,0,112,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,112,Japan,Malaysia
03-31-26,03-31-26,2,2,A0242,SIN,BKI,INT,0,No,No,0,0,0,0,147,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,147,Singapore,Malaysia
08-15-25,08-15-25,5,5,A0087,JFK,BKI,INT,1,No,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,0,0,0,0,0,0,0,0,40,40,Indonesia,Malaysia
06-26-26,06-26-26,5,5,A0031,SYD,HND,INT,1,No,No,0,0,0,0,0,0,0,0,0,0,108,108,0,0,0,0,0,0,0,0,0,0,0,0,108,108,Philippines,Japan
01-24-26,01-25-26,6,7,A0126,PEN,CGK,INT,2,No,No,201,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,201,Malaysia,Indonesia
01-02-26,01-02-26,5,5,A0482,JFK,KUL,INT,3,No,No,84,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,84,Indonesia,Malaysia
10-04-25,10-04-25,6,6,A0121,JFK,SIN,INT,3,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,115,0,0,0,0,115,115,Indonesia,Singapore
10-08-25,10-08-25,3,3,A0339,KUL,LHR,INT,1,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,104,0,0,0,0,104,104,Malaysia,Thailand
10-23-25,10-23-25,4,4,A0147,SIN,SYD,INT,0,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,118,0,0,0,0,118,118,Singapore,Philippines
06-21-25,06-21-25,6,6,A0422,CGK,PEN,INT,1,Yes,No,0,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,128,128,Indonesia,Malaysia
04-10-25,04-10-25,4,4,A0175,LHR,HND,INT,1,No,No,0,0,0,0,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,63,Thailand,Japan
04-10-25,04-10-25,4,4,A0169,SIN,BKI,INT,0,No,No,0,0,0,0,0,0,179,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,179,Singapore,Malaysia
06-29-25,06-29-25,7,7,A0040,HND,SYD,INT,3,No,No,0,0,0,0,0,0,0,0,0,0,113,113,0,0,0,0,0,0,0,0,0,0,0,0,113,113,Japan,Philippines
08-11-25,08-11-25,1,1,A0048,JFK,LHR,INT,2,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,232,0,0,0,0,0,0,0,0,232,232,Indonesia,Thailand
05-17-25,05-17-25,6,6,A0094,SYD,SIN,INT,0,No,No,0,0,0,0,0,0,0,0,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,47,Philippines,Singapore
01-27-26,01-27-26,2,2,A0347,SIN,PEN,INT,3,No,No,190,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,190,Singapore,Malaysia
06-16-26,06-16-26,2,2,A0440,SIN,CGK,INT,1,No,No,0,0,0,0,0,0,0,0,0,0,130,130,0,0,0,0,0,0,0,0,0,0,0,0,130,130,Singapore,Indonesia
04-06-26,04-06-26,1,1,A0427,SYD,PEN,INT,3,Yes,No,0,0,0,0,0,0,220,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,220,Philippines,Malaysia
02-10-25,02-10-25,1,1,A0202,HND,SIN,INT,0,No,No,0,0,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,45,Japan,Singapore
04-21-25,04-21-25,1,1,A0041,CGK,SYD,INT,1,No,No,0,0,0,0,0,0,236,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,236,Indonesia,Philippines
09-26-25,09-26-25,5,5,A0348,BKI,LHR,INT,1,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,229,0,0,0,0,0,0,229,229,Malaysia,Thailand
12-18-25,12-18-25,4,4,A0459,BKK,SYD,INT,0,Yes,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,147,147,147,Thailand,Philippines
08-16-25,08-16-25,6,6,A0058,PEN,SYD,INT,2,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,61,0,0,0,0,0,0,0,0,61,61,Malaysia,Philippines
02-19-26,02-19-26,4,4,A0341,SYD,KUL,INT,2,Yes,No,0,0,104,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,104,Philippines,Malaysia
12-14-25,12-14-25,7,7,A0225,JFK,CGK,INT,3,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,Indonesia,Indonesia
05-07-25,05-07-25,3,3,A0154,BKK,SYD,INT,2,No,No,0,0,0,0,0,0,0,0,165,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,165,Thailand,Philippines
05-18-26,05-18-26,1,1,A0190,BKK,CGK,INT,1,No,No,0,0,0,0,0,0,0,0,94,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,94,Thailand,Indonesia
04-27-26,04-27-26,1,1,A0434,BKK,LHR,INT,2,No,No,0,0,0,0,0,0,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,89,Thailand,Thailand
08-01-25,08-01-25,5,5,A0128,LHR,CGK,INT,1,Yes,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,117,0,0,0,0,0,0,0,0,117,117,Thailand,Indonesia
12-31-25,12-31-25,3,3,A0286,CGK,HND,INT,3,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,125,125,125,Indonesia,Japan
08-18-25,08-18-25,1,1,A0497,JFK,HND,INT,3,No,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,230,0,0,0,0,0,0,0,0,230,230,Indonesia,Japan
08-21-25,08-21-25,4,4,A0264,PEN,SIN,INT,0,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4,4,Malaysia,Singapore
03-15-26,03-15-26,7,7,A0351,PEN,BKI,DOM,3,No,No,0,0,0,0,101,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,101,Malaysia,Malaysia
02-02-26,02-02-26,1,1,A0039,CGK,BKI,INT,0,No,No,0,0,120,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,120,Indonesia,Malaysia
01-22-25,01-22-25,3,3,A0039,CGK,BKI,INT,0,No,No,236,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,236,Indonesia,Malaysia
03-01-26,03-01-26,7,7,A0360,SIN,BKI,INT,1,No,No,0,0,0,0,133,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,133,Singapore,Malaysia
03-20-26,03-20-26,5,5,A0418,SIN,BKK,INT,3,No,No,0,0,0,0,163,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,163,Singapore,Thailand
08-23-25,08-23-25,6,6,A0157,LHR,JFK,INT,2,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,83,0,0,0,0,0,0,0,0,83,83,Thailand,Indonesia
05-04-26,05-04-26,1,1,A0279,BKK,LHR,INT,3,No,No,0,0,0,0,0,0,0,0,67,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,67,Thailand,Thailand
01-27-26,01-27-26,2,2,A0012,BKI,LHR,INT,2,No,Yes,106,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,106,Malaysia,Thailand
06-18-26,06-18-26,4,4,A0105,SIN,SYD,INT,3,No,No,0,0,0,0,0,0,0,0,0,0,239,239,0,0,0,0,0,0,0,0,0,0,0,0,239,239,Singapore,Philippines
04-28-25,04-28-25,1,1,A0468,JFK,BKI,INT,1,No,No,0,0,0,0,0,0,104,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,104,Indonesia,Malaysia
04-22-25,04-22-25,2,2,A0390,HND,CGK,INT,0,Yes,No,0,0,0,0,0,0,183,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,183,Japan,Indonesia
01-11-25,01-11-25,6,6,A0302,BKI,PEN,DOM,1,No,No,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,Malaysia,Malaysia
12-25-25,12-25-25,4,4,A0017,LHR,JFK,INT,2,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,165,165,165,Thailand,Indonesia
10-04-25,10-04-25,6,6,A0095,BKI,CGK,INT,3,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,139,0,0,0,0,139,139,Malaysia,Indonesia
09-13-25,09-13-25,6,6,A0347,SIN,PEN,INT,3,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,0,0,0,0,0,0,21,21,Singapore,Malaysia
12-20-25,12-20-25,6,6,A0247,BKK,SIN,INT,2,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99,99,Thailand,Singapore
09-30-25,09-30-25,2,2,A0118,BKK,SYD,INT,3,Yes,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,112,0,0,0,0,0,0,112,112,Thailand,Philippines
09-16-25,09-16-25,2,2,A0286,CGK,HND,INT,0,No,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,141,0,0,0,0,0,0,141,141,Indonesia,Japan
10-21-25,10-21-25,2,2,A0035,SIN,CGK,INT,3,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,77,0,0,0,0,77,77,Singapore,Indonesia
01-19-26,01-19-26,1,1,A0418,SIN,BKK,INT,0,No,No,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,Singapore,Thailand
04-29-26,04-29-26,3,3,A0086,SYD,CGK,INT,1,No,No,0,0,0,0,0,0,105,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,105,Philippines,Indonesia
03-10-25,03-10-25,1,1,A0278,SYD,KUL,INT,1,Yes,No,0,0,0,0,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36,Philippines,Malaysia
05-14-26,05-14-26,4,4,A0307,SIN,KUL,INT,2,Yes,No,0,0,0,0,0,0,0,0,232,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,232,Singapore,Malaysia
10-08-25,10-08-25,3,3,A0009,LHR,PEN,INT,2,No,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,Thailand,Malaysia
10-21-25,10-21-25,2,2,A0346,BKI,JFK,INT,0,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,54,0,0,0,0,54,54,Malaysia,Indonesia
08-18-25,08-18-25,1,1,A0408,JFK,PEN,INT,1,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2,Indonesia,Malaysia
07-12-25,07-12-25,6,6,A0308,JFK,BKI,INT,3,No,No,0,0,0,0,0,0,0,0,0,0,0,0,107,107,0,0,0,0,0,0,0,0,0,0,107,107,Indonesia,Malaysia
08-11-25,08-11-25,1,1,A0461,BKK,KUL,INT,3,Yes,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,216,0,0,0,0,0,0,0,0,216,216,Thailand,Malaysia
01-03-26,01-03-26,6,6,A0234,CGK,SIN,INT,2,Yes,No,117,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,117,Indonesia,Singapore
02-17-25,02-17-25,1,1,A0123,LHR,SYD,INT,2,No,No,0,0,125,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,125,Thailand,Philippines
11-08-25,11-08-25,6,6,A0295,PEN,CGK,INT,1,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,0,0,28,28,Malaysia,Indonesia
11-05-25,11-05-25,3,3,A0218,KUL,LHR,INT,0,Yes,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,74,0,0,74,74,Malaysia,Thailand
06-19-25,06-19-25,4,4,A0257,LHR,CGK,INT,3,No,No,0,0,0,0,0,0,0,0,0,0,106,106,0,0,0,0,0,0,0,0,0,0,0,0,106,106,Thailand,Indonesia
05-25-25,05-25-25,7,7,A0176,BKI,LHR,INT,1,No,No,0,0,0,0,0,0,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,Malaysia,Thailand
01-22-26,01-22-26,4,4,A0324,SIN,JFK,INT,1,No,No,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,Singapore,Indonesia
10-10-25,10-10-25,5,5,A0148,HND,PEN,INT,3,Yes,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,185,0,0,0,0,185,185,Japan,Malaysia
05-25-26,05-25-26,1,1,A0020,KUL,JFK,INT,0,No,No,0,0,0,0,0,0,0,0,93,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,93,Malaysia,Indonesia
08-22-25,08-22-25,5,5,A0127,LHR,HND,INT,2,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,221,0,0,0,0,0,0,0,0,221,221,Thailand,Japan
03-26-26,03-27-26,4,5,A0142,KUL,BKK,INT,1,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Malaysia,Thailand
11-27-25,11-27-25,4,4,A0244,CGK,JFK,INT,1,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,95,0,0,95,95,Indonesia,Indonesia
01-10-26,01-10-26,6,6,A0286,CGK,HND,INT,0,Yes,Yes,84,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,84,Indonesia,Japan
06-08-26,06-08-26,1,1,A0324,SIN,JFK,INT,2,Yes,No,0,0,0,0,0,0,0,0,0,0,38,38,0,0,0,0,0,0,0,0,0,0,0,0,38,38,Singapore,Indonesia
11-17-25,11-17-25,1,1,A0348,BKI,LHR,INT,1,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,232,0,0,232,232,Malaysia,Thailand
10-11-25,10-11-25,6,6,A0182,BKI,PEN,DOM,1,Yes,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,33,0,0,0,0,33,33,Malaysia,Malaysia
06-29-25,06-29-25,7,7,A0256,LHR,SIN,INT,1,Yes,No,0,0,0,0,0,0,0,0,0,0,208,208,0,0,0,0,0,0,0,0,0,0,0,0,208,208,Thailand,Singapore
10-08-25,10-08-25,3,3,A0178,JFK,HND,INT,0,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,207,0,0,0,0,207,207,Indonesia,Japan
06-24-25,06-24-25,2,2,A0119,HND,JFK,INT,1,No,Yes,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,0,0,0,0,0,52,52,Japan,Indonesia
06-19-25,06-19-25,4,4,A0268,BKI,BKK,INT,3,No,No,0,0,0,0,0,0,0,0,0,0,74,74,0,0,0,0,0,0,0,0,0,0,0,0,74,74,Malaysia,Thailand
08-11-25,08-11-25,1,1,A0395,JFK,BKK,INT,2,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,85,0,0,0,0,0,0,0,0,85,85,Indonesia,Thailand
01-26-26,01-26-26,1,1,A0298,KUL,SYD,INT,1,No,No,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,Malaysia,Philippines
03-26-25,03-26-25,3,3,A0315,BKI,SYD,INT,0,No,No,0,0,0,0,106,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,106,Malaysia,Philippines
06-20-25,06-20-25,5,5,A0379,LHR,BKK,INT,1,No,No,0,0,0,0,0,0,0,0,0,0,176,176,0,0,0,0,0,0,0,0,0,0,0,0,176,176,Thailand,Thailand
06-19-26,06-19-26,5,5,A0141,SIN,BKK,INT,0,Yes,No,0,0,0,0,0,0,0,0,0,0,124,124,0,0,0,0,0,0,0,0,0,0,0,0,124,124,Singapore,Thailand
10-08-25,10-08-25,3,3,A0058,PEN,SYD,INT,1,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,170,0,0,0,0,170,170,Malaysia,Philippines
06-29-26,06-30-26,1,2,A0012,BKI,LHR,INT,0,No,No,0,0,0,0,0,0,0,0,0,0,134,134,0,0,0,0,0,0,0,0,0,0,0,0,134,134,Malaysia,Thailand
01-14-26,01-14-26,3,3,A0004,HND,JFK,INT,0,No,No,124,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,124,Japan,Indonesia
12-19-25,12-20-25,5,6,A0376,HND,PEN,INT,1,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,136,136,136,Japan,Malaysia
12-22-25,12-22-25,1,1,A0033,PEN,JFK,INT,3,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,162,162,162,Malaysia,Indonesia
10-23-25,10-23-25,4,4,A0305,KUL,PEN,DOM,3,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,196,0,0,0,0,196,196,Malaysia,Malaysia
05-23-25,05-23-25,5,5,A0421,SYD,BKI,INT,3,No,No,0,0,0,0,0,0,0,0,84,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,84,Philippines,Malaysia
06-12-26,06-12-26,5,5,A0441,SYD,BKI,INT,2,No,No,0,0,0,0,0,0,0,0,0,0,116,116,0,0,0,0,0,0,0,0,0,0,0,0,116,116,Philippines,Malaysia
06-11-26,06-11-26,4,4,A0303,SYD,KUL,INT,3,No,No,0,0,0,0,0,0,0,0,0,0,164,164,0,0,0,0,0,0,0,0,0,0,0,0,164,164,Philippines,Malaysia
02-15-25,02-15-25,6,6,A0354,CGK,BKK,INT,3,Yes,No,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Indonesia,Thailand
01-05-25,01-05-25,7,7,A0487,PEN,SYD,INT,0,Yes,No,81,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,81,Malaysia,Philippines
10-05-25,10-05-25,7,7,A0286,CGK,HND,INT,1,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,152,0,0,0,0,152,152,Indonesia,Japan
02-06-26,02-06-26,5,5,A0439,SIN,BKK,INT,0,Yes,No,0,0,90,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,Singapore,Thailand
09-04-25,09-04-25,4,4,A0129,HND,BKK,INT,0,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,234,0,0,0,0,0,0,234,234,Japan,Thailand
06-08-26,06-08-26,1,1,A0192,SYD,CGK,INT,0,No,No,0,0,0,0,0,0,0,0,0,0,233,233,0,0,0,0,0,0,0,0,0,0,0,0,233,233,Philippines,Indonesia
