DATE,WITHDRAWAL AMT,DEPOSIT AMT,TRANSACTION DETAILS_Asset Regeneration,TRANSACTION DETAILS_Blue Badge,TRANSACTION DETAILS_Bookstore,TRANSACTION DETAILS_Business Rates,TRANSACTION DETAILS_Car Insurance,TRANSACTION DETAILS_Car Maintenance,TRANSACTION DETAILS_Children's Services,TRANSACTION DETAILS_City & Environmental Services,TRANSACTION DETAILS_Clothing,TRANSACTION DETAILS_Coffee Shop,TRANSACTION DETAILS_Commercial/Market Rents,TRANSACTION DETAILS_Council Tax,TRANSACTION DETAILS_Dining Out,TRANSACTION DETAILS_Electoral & Local Land Charges,TRANSACTION DETAILS_Electricity Bill,TRANSACTION DETAILS_Electronics Purchase,TRANSACTION DETAILS_Entertainment Licences,TRANSACTION DETAILS_Fleet Services,TRANSACTION DETAILS_Fund Transfer From Bank Islam,TRANSACTION DETAILS_Fund Transfer From Bank Rakyat,TRANSACTION DETAILS_Gas Bill,TRANSACTION DETAILS_Grocery Shopping,TRANSACTION DETAILS_Gym Membership,TRANSACTION DETAILS_Health Insurance,TRANSACTION DETAILS_Highways,TRANSACTION DETAILS_Housing Benefits Overpayments,TRANSACTION DETAILS_Housing Rent,TRANSACTION DETAILS_Housing Repairs & Keys,TRANSACTION DETAILS_Internet Subscription,TRANSACTION DETAILS_Investment,TRANSACTION DETAILS_Leeds Card,TRANSACTION DETAILS_Leodis,TRANSACTION DETAILS_Meals,TRANSACTION DETAILS_Mobile Phone Bill,TRANSACTION DETAILS_Mortgages,TRANSACTION DETAILS_Movie Streaming Subscription,TRANSACTION DETAILS_Movie Tickets,TRANSACTION DETAILS_Museums,TRANSACTION DETAILS_Nurseries,TRANSACTION DETAILS_Parking Fines,TRANSACTION DETAILS_Parks and Countryside,TRANSACTION DETAILS_Petrol,TRANSACTION DETAILS_Planning,TRANSACTION DETAILS_Salary,TRANSACTION DETAILS_School Fees,TRANSACTION DETAILS_Shopping,TRANSACTION DETAILS_Sundry Debtors,TRANSACTION DETAILS_Travel,CATEGORY_Debts/Overpayments,CATEGORY_Dining,CATEGORY_Education,CATEGORY_Entertainment,CATEGORY_Government Services,CATEGORY_Groceries,CATEGORY_Health & Fitness,CATEGORY_Income/Salary,CATEGORY_Insurance,CATEGORY_Investment,CATEGORY_Other Expenses,CATEGORY_Shopping,CATEGORY_Transportation,CATEGORY_Travel,CATEGORY_Utilities,PAYMENT METHOD_Bank transfer,PAYMENT METHOD_Card payment,PAYMENT METHOD_Cash,PAYMENT METHOD_Cheque,PAYMENT METHOD_Credit card,PAYMENT METHOD_Debit Card,PAYMENT METHOD_Direct debit,PAYMENT METHOD_Online banking,PAYMENT METHOD_Online payment,PAYMENT METHOD_Online payment ,NET AMOUNT
2024-01-07,0.724516129032258,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.14676691729323305
2024-01-07,0.9997177419354839,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.00015037593984956743
2024-01-07,0.469445564516129,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.2826584317937701
2024-01-07,0.22913306451612903,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.41068743286788395
2024-01-07,0.7643245967741935,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.1255585392051557
2024-01-07,0.07056451612903225,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.4951664876476906
2024-01-07,0.05040322580645161,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0.505907626208378
2024-01-07,0.20161290322580644,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.42534908700322227
2024-01-08,0.34838709677419355,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.3471535982814178
2024-01-08,0.699899193548387,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.15988184747583245
2024-01-08,0.042328629032258064,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.5102094522019334
2024-01-08,0.9442338709677418,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.02970998925886148
2024-01-08,0.15243951612903225,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.451546723952739
2024-01-08,0.49918346774193545,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.26681525241675613
2024-01-08,0.375,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.3329752953813104
2024-01-08,0.10080645161290322,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0.47905477980665945
2024-01-08,0.06048387096774194,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.5005370569280343
2024-01-08,0.015120967741935484,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.5247046186895811
2024-01-08,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.5327604726100966
2024-01-09,0.8991935483870968,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.05370569280343712
2024-01-09,0.7006048387096774,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.15950590762620837
2024-01-09,0.4022177419354839,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.3184747583243823
2024-01-09,0.23588709677419353,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.40708915145005364
2024-01-09,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.5327604726100966
